#id         START     END   LENGTH OBS  DC    MAG       PER[h]  PER_ERR    AMP[mag]
186496    101.1850 103.4122 2.2480  40 0.364 21.428
186720     84.9198  85.8802 0.9812  25 0.521 21.284
187267    103.5553 105.1082 1.5737  21 0.273 21.525
187989     85.1037  87.5966 2.5137  47 0.382 21.440
188291     94.5440  96.4444 1.9212  56 0.596 21.152
189101    101.0011 103.2692 2.2889  64 0.571 21.306
190277     99.8363 101.7775 1.9620  60 0.625 21.547
190631     85.2059  87.3514 2.1663  60 0.566 20.994
191132     86.4115  87.2901 0.8994  30 0.682 21.113
191675     91.1725  93.9719 2.8202  59 0.428 21.832
191773     82.2226  84.3681 2.1663  67 0.632 21.395
192123     94.6871  97.0982 2.4319  81 0.681 21.004
192665     77.1346  80.5674 3.4536  93 0.550 21.523
193514     87.9644  88.4957 0.5521  24 0.889 20.519
196582     71.4541  74.8869 3.4536 126 0.746 21.384
196707     82.9786  85.7371 2.7793  81 0.596 20.985
198539     99.7342 101.6754 1.9620  54 0.563 20.956
198580    104.0252 105.0673 1.0629  30 0.577 21.412
198695     86.4523  89.2926 2.8611  91 0.650 20.774
199327     93.6450  94.7688 1.1446  31 0.554 21.114
201751     78.2993  79.8318 1.5533  33 0.434 21.800
204075     68.3277  72.0058 3.6989 125 0.691 21.163
204247    101.2667 103.0035 1.7576  54 0.628 21.695
204518     76.5216  79.8727 3.3719  93 0.564 21.464
204668     75.4590  80.0975 4.6593 141 0.618 21.874
205492     82.1204  85.2467 3.1471 117 0.760 20.767
206234     93.9106  96.5261 2.6363  76 0.589 21.572
207744     84.4907  86.2071 1.7372  44 0.518 21.611
209499     96.0766  98.7125 2.6567  66 0.508 21.458
209933     90.7025  92.4598 1.7781  47 0.540 20.917
211809    104.3726 105.1286 0.7768  14 0.368 21.509
212812     67.6125  68.2664 0.6747  25 0.758 21.256
215206     84.5111  86.7997 2.3094  44 0.389 21.595
216087     73.5792  75.7860 2.2276  56 0.514 21.607
216185     78.5854  80.4244 1.8598  44 0.484 21.364
216479     90.8455  92.8480 2.0233  57 0.576 21.453
216922     96.4648  98.7329 2.2889  59 0.527 21.131
216957     99.8159 101.7571 1.9620  28 0.292 21.452
217691     94.2580  95.6883 1.4511  34 0.479 21.694
217723     75.9086  77.7272 1.8394  44 0.489 21.552
218123     68.7773  70.5754 1.8189  62 0.697 21.423
218190    103.9844 104.9243 0.9607  15 0.319 20.958
218213     76.9916  78.2176 1.2468  33 0.541 21.853
218327     71.0863  71.7197 0.6542  23 0.719 20.934
218609     67.6125  69.8398 2.2481  68 0.618 20.226  9.72       0.22         0.690
219306     74.0491  74.4782 0.4499  18 0.818 21.123
219452     95.3614  97.3639 2.0233  50 0.505 21.443
219803     90.9273  92.5824 1.6759  45 0.549 20.485
220080     71.6584  73.6405 2.0029  51 0.520 22.073
220111     94.7688  96.2809 1.5329  34 0.453 20.993
220179     67.6125  67.8782 0.2865  14 1.000 20.489
220242     80.5674  82.8356 2.2890  65 0.580 21.494
220457     70.2689  71.9445 1.6964  49 0.590 20.822
221053     97.6295  99.3051 1.6964  34 0.410 21.560
221652    102.8401 104.7404 1.9211  32 0.340 21.643
222439     71.2906  74.9482 3.6784  83 0.461 21.965
222610    103.3713 105.0878 1.7373  44 0.518 21.155
223058     75.8881  76.8485 0.9812  34 0.708 20.907
223059     86.6567  89.2926 2.6567  39 0.300 21.738
223155     93.8493  95.4022 1.5737  34 0.442 21.196
223174     97.1800  97.9564 0.7972  17 0.436 20.824
223209     84.4294  86.2071 1.7985  45 0.511 21.012
224784     75.7247  79.1371 3.4332  73 0.435 21.804
224829     94.9936  96.5874 1.6146  30 0.380 21.326
224927     93.0524  94.4419 1.4103  37 0.536 21.295
225463     83.4486  86.0028 2.5750  56 0.444 21.866
225507     72.1692  75.7655 3.6171 117 0.661 21.493
225617    100.0202 102.0432 2.0438  48 0.480 20.760
225685     79.3414  81.7935 2.4729  48 0.397 22.062
225716     99.1212 101.3076 2.2072  41 0.380 21.677
225736     99.6116 102.0840 2.4932  58 0.475 21.608
225752     85.1037  87.9644 2.8815  51 0.362 21.783
226278     71.2293  74.1104 2.9019  77 0.542 21.429
226319     90.1099  91.3973 1.3082  38 0.594 21.274
227131     73.1705  77.4207 4.2710  80 0.383 21.965
227136    100.3676 102.5744 2.2276  36 0.330 21.696
227214     78.5650  81.3644 2.8202  61 0.442 21.826
227329     93.8289  95.5453 1.7372  46 0.541 21.567
227840     67.6125  69.9828 2.3911  64 0.547 21.388
228142     71.6584  72.7822 1.1446  27 0.482 21.785
228176     75.1117  76.8894 1.7985  43 0.489 21.710
228384     99.6524 101.3484 1.7168  43 0.512 21.480
228385     68.4095  70.9024 2.5137  82 0.667 20.391
228561     98.4673 101.6345 3.1880  80 0.513 21.464
228564    100.3472 101.7162 1.3898  35 0.515 21.363
228578    103.3100 105.1695 1.8803  40 0.435 21.299
228603    102.7583 104.0457 1.3082  43 0.672 20.912
228624    100.0202 101.3689 1.3695  40 0.597 21.131
229578     99.8363 101.8184 2.0029  55 0.561 21.379
229782     75.3773  75.7042 0.3477  13 0.765 21.753
229820     72.6596  75.2343 2.5955  82 0.646 21.034
230034     88.2913  90.3960 2.1255  62 0.596 21.538
230282     72.9457  74.8665 1.9416  72 0.758 20.945
230313     97.0165  97.9564 0.9607  32 0.681 20.978
230946     94.9936  98.0995 3.1267  79 0.516 21.625
230974     75.1730  76.2560 1.1038  32 0.593 21.292
231449     67.6738  69.8194 2.1664  61 0.575 21.408
232539     85.6145  86.1254 0.5317  24 0.923 21.840
232574     80.9557  82.5904 1.6555  48 0.593 21.691
233366     96.3422  97.8134 1.4920  42 0.575 21.279
233814     94.6462  96.8326 2.2072  55 0.509 21.186
233833     96.4852  99.1620 2.6976  59 0.447 21.565
235801    104.0661 104.5156 0.4703  16 0.696 20.909
235854     88.3118  90.4982 2.2072  58 0.537 21.169
236241     95.3409  98.1199 2.7998  73 0.533 21.686
237039     86.1663  89.0270 2.8815  51 0.362 21.538
237072     96.5261  99.1416 2.6363  74 0.574 21.539
237286    100.1224 103.1670 3.0654  98 0.653 21.243
237306     99.9181 103.3509 3.4536  99 0.586 21.624
238671     94.3806  96.3422 1.9824  43 0.443 21.637
238805     71.4541  77.5024 6.0691 150 0.505 22.086
240161     67.6738  69.1655 1.5125  50 0.676 21.593
240172     83.2442  86.5749 3.3515  89 0.543 21.829
240732     95.3205  98.1199 2.8202  88 0.638 21.468
241046     92.1329  96.5261 4.4140  99 0.458 21.799
241215     87.5966  90.4982 2.9224  71 0.497 21.379
241477    104.2704 105.0060 0.7564  23 0.622 21.702
242338     94.1354  96.3422 2.2276  70 0.642 21.203
242748     95.8518  98.8351 3.0041  56 0.381 21.880
243292     85.8189  88.8431 3.0450  72 0.483 21.582
243412     96.3013  98.6103 2.3298  65 0.570 21.540
244972     71.7810  73.2522 1.4920  49 0.671 21.152
245003     95.3205  95.8109 0.5112  16 0.640 21.822
246647    103.3713 104.8834 1.5329  39 0.520 21.412
247529     99.6933 102.3088 2.6363  46 0.357 21.776
259426     98.0995  99.8363 1.7576  33 0.384 21.420
259485     97.5682  99.3459 1.7985  39 0.443 21.252
259838     85.2876  87.3514 2.0846  45 0.441 21.185
260605     97.2617  98.3855 1.1446  27 0.482 21.685
260618     88.0053  89.7626 1.7781  40 0.460 21.402
262476    100.4698 102.3701 1.9211  48 0.511 20.999
264901     91.7038  93.2567 1.5737  26 0.338 21.417
265170     78.9123  81.9161 3.0246  59 0.399 21.608
265176     93.3384  94.7688 1.4512  27 0.380 21.207
265550     98.0382 100.3472 2.3298  38 0.333 21.243
265652     85.5737  88.2300 2.6771  60 0.458 21.976
266571     87.4127  89.6400 2.2481  48 0.436 21.340
266607     90.9477  92.8889 1.9620  29 0.302 21.561
267129     71.4541  74.3965 2.9632  87 0.600 21.489
267256     96.7304  98.7534 2.0438  29 0.290 21.887
267605     96.1787  97.9156 1.7577  36 0.419 21.565
267640     97.7930  99.3664 1.5942  43 0.551 21.535
267681     90.1099  92.1329 2.0438  39 0.390 21.723
267884     91.6220  93.6041 2.0029  67 0.684 20.750
267951     99.1007 100.7150 1.6351  46 0.575 21.641
